OrderNumber,OrderDate,Customer_Name_Index,Channel,Currency_Code,Warehouse_Code,Delivery_Regoin_index,Product_Index,Product_Quantity,Unit_Price,Line_Total,Total_Unit_Cost
SO - 003371,3/8/2021,21,Distributor,USD,AXW291,192,12,7,196.35,1374.45,180.33
SO - 003372,10/13/2021,13,Export,USD,GUT930,229,14,10,1515.57,15155.7,1988.44
SO - 003373,9/19/2021,14,Distributor,USD,AXW291,559,4,5,2409.02,12045.1,1580.33
SO - 003374,1/30/2022,15,Wholesale,USD,AXW291,500,19,2,1268.02,2536.04,332.73
SO - 003375,2/16/2021,23,Export,USD,AXW291,72,24,2,2722.9,5445.8,714.49
SO - 003376,2/8/2021,14,Export,USD,FLR025,513,28,6,2500.23,15001.38,1968.2
SO - 003377,3/21/2021,3,Distributor,USD,NXH382,897,6,13,3273.49,42555.37,5583.31
SO - 003378,10/14/2021,20,Wholesale,USD,FLR025,577,18,10,3706.29,37062.9,4862.69
SO - 003379,4/11/2022,8,Export,USD,AXW291,895,30,11,3462.54,38087.94,4997.18
SO - 003380,3/15/2022,4,Export,USD,AXW291,7,13,14,3840.29,53764.06,7053.9
SO - 003381,11/10/2021,24,Distributor,USD,NXH382,16,30,15,517.08,7756.2,1017.62
SO - 003382,5/9/2021,16,Wholesale,USD,NXH382,859,20,7,2875.6,20129.2,2640.97
SO - 003383,2/21/2021,14,Wholesale,USD,AXW291,673,1,1,2957.75,2957.75,388.06
SO - 003384,7/12/2021,11,Export,USD,NXH382,925,25,8,2829.6,22636.8,2969.97
SO - 003385,5/20/2021,19,Export,USD,AXW291,904,9,14,2881.23,40337.22,5292.28
SO - 003386,1/11/2022,11,Wholesale,USD,FLR025,449,1,11,4301.96,47321.56,6208.64
SO - 003387,12/14/2021,18,Distributor,USD,GUT930,92,27,1,3059.49,3059.49,401.41
SO - 003388,7/14/2021,3,Export,USD,AXW291,319,28,12,3617.08,43404.96,5694.77
SO - 003389,1/31/2022,8,Export,USD,NXH382,37,4,8,2297.47,18379.76,2411.44
SO - 003390,3/11/2021,6,Export,USD,AXW291,220,21,1,3334.45,3334.45,437.48
SO - 003391,6/10/2021,19,Export,USD,NXH382,89,9,8,1416.95,11335.6,1487.24
SO - 003392,3/20/2022,2,Distributor,USD,FLR025,951,28,7,1637.06,11459.42,1503.49
SO - 003393,11/14/2021,17,Wholesale,USD,NXH382,432,3,13,3140.55,40827.15,5356.56
SO - 003394,8/7/2021,12,Wholesale,USD,NXH382,735,17,5,1949.15,9745.75,1278.65
SO - 003395,1/9/2022,21,Distributor,USD,GUT930,90,2,1,2026.07,2026.07,265.82
SO - 003396,2/16/2022,19,Export,USD,NXH382,54,27,14,2131.36,29839.04,3914.91
SO - 003397,3/6/2022,18,Export,USD,NXH382,476,13,10,4007.55,40075.5,5257.95
SO - 003398,5/4/2022,19,Export,USD,FLR025,68,25,4,3370.74,13482.96,1768.98
SO - 003399,3/2/2021,25,Export,USD,FLR025,587,25,3,4714.99,14144.97,1855.83
SO - 003400,9/3/2021,1,Wholesale,USD,NXH382,770,23,4,686.75,2747,360.41
SO - 003401,8/18/2021,1,Distributor,USD,AXW291,971,16,5,4116.68,20583.4,2700.56
SO - 003402,9/28/2021,16,Distributor,USD,AXW291,612,15,2,2144.49,4288.98,562.72
SO - 003403,12/11/2021,21,Distributor,USD,GUT930,141,27,2,4693.17,9386.34,1231.5
SO - 003404,2/28/2021,24,Distributor,USD,GUT930,977,16,4,778.14,3112.56,408.37
SO - 003405,9/27/2021,17,Export,USD,NXH382,167,28,9,4796.35,43167.15,5663.57
SO - 003406,9/11/2021,21,Distributor,USD,FLR025,404,29,15,2687.52,40312.8,5289.08
SO - 003407,3/31/2022,2,Distributor,USD,GUT930,807,1,8,4973.83,39790.64,5220.57
SO - 003408,2/9/2022,3,Distributor,USD,GUT930,34,7,10,2885.21,28852.1,3785.42
SO - 003409,11/29/2021,19,Distributor,USD,FLR025,898,21,1,1848.34,1848.34,242.5
SO - 003410,2/21/2021,25,Export,USD,NXH382,11,12,5,3292.57,16462.85,2159.94
SO - 003411,2/8/2021,4,Export,USD,AXW291,188,23,4,173.99,695.96,91.31
SO - 003412,1/3/2022,22,Distributor,USD,GUT930,399,5,4,1218.9,4875.6,639.68
SO - 003413,2/20/2022,23,Distributor,USD,FLR025,938,23,5,733.15,3665.75,480.95
SO - 003414,1/13/2022,25,Wholesale,USD,GUT930,275,8,10,4599.79,45997.9,6034.97
SO - 003415,5/4/2022,19,Export,USD,NXH382,142,30,7,2453.43,17174.01,2253.25
SO - 003416,8/25/2021,17,Wholesale,USD,GUT930,992,29,5,1692.5,8462.5,1110.29
SO - 003417,4/25/2021,22,Wholesale,USD,GUT930,960,18,3,2354.21,7062.63,926.62
SO - 003418,1/9/2022,2,Wholesale,USD,FLR025,857,16,12,3392.66,40711.92,5341.45
SO - 003419,8/21/2021,7,Export,USD,NXH382,524,22,6,3542.48,21254.88,2788.66
SO - 003420,9/2/2021,6,Export,USD,AXW291,559,27,1,1584.37,1584.37,207.87
SO - 003421,3/4/2022,14,Distributor,USD,AXW291,60,24,3,2129.29,6387.87,838.1
SO - 003422,10/13/2021,3,Distributor,USD,FLR025,749,21,2,4191.08,8382.16,1099.75
SO - 003423,2/19/2021,21,Wholesale,USD,FLR025,602,21,8,759.65,6077.2,797.33
SO - 003424,3/16/2022,25,Distributor,USD,GUT930,130,24,8,1794.03,14352.24,1883.03
SO - 003425,10/25/2021,6,Distributor,USD,FLR025,377,8,15,1324.08,19861.2,2605.81
SO - 003426,8/2/2021,2,Export,USD,FLR025,316,8,4,340.05,1360.2,178.46
SO - 003427,2/28/2021,12,Wholesale,USD,FLR025,18,22,10,1774.85,17748.5,2328.62
SO - 003428,2/9/2021,16,Export,USD,FLR025,402,10,15,4410.52,66157.8,8679.97
SO - 003429,5/1/2021,18,Wholesale,USD,FLR025,766,3,14,4016.62,56232.68,7377.78
SO - 003430,3/29/2021,22,Wholesale,USD,GUT930,51,21,15,969.5,14542.5,1907.99
SO - 003431,1/31/2021,9,Wholesale,USD,AXW291,180,29,4,1295.73,5182.92,680
SO - 003432,11/10/2021,7,Wholesale,USD,GUT930,108,21,3,3635.39,10906.17,1430.9
SO - 003433,3/12/2021,23,Distributor,USD,AXW291,226,4,14,3076.9,43076.6,5651.69
SO - 003434,2/24/2022,23,Export,USD,AXW291,596,6,10,1678.87,16788.7,2202.69
SO - 003435,7/11/2021,15,Export,USD,AXW291,667,27,6,2998.48,17990.88,2360.42
SO - 003436,4/17/2022,16,Wholesale,USD,NXH382,367,8,15,294.92,4423.8,580.41
SO - 003437,4/9/2021,14,Wholesale,USD,GUT930,697,22,12,4615.78,55389.36,7267.14
SO - 003438,6/20/2021,14,Export,USD,AXW291,639,28,1,1376.35,1376.35,180.58
SO - 003439,7/3/2021,14,Distributor,USD,AXW291,817,10,11,1906.36,20969.96,2751.28
SO - 003440,5/11/2021,2,Distributor,USD,NXH382,535,19,9,2551.96,22967.64,3013.38
SO - 003441,1/2/2021,25,Distributor,USD,AXW291,151,15,9,569.46,5125.14,672.42
SO - 003442,10/24/2021,21,Export,USD,NXH382,194,16,8,4865.27,38922.16,5106.63
SO - 003443,8/12/2021,25,Distributor,USD,GUT930,500,28,14,1365.99,19123.86,2509.07
SO - 003444,12/5/2021,1,Wholesale,USD,FLR025,177,23,1,3602.43,3602.43,472.64
SO - 003445,1/31/2022,4,Export,USD,NXH382,679,13,11,376.34,4139.74,543.14
SO - 003446,10/22/2021,3,Distributor,USD,GUT930,235,4,15,1993.62,29904.3,3923.47
SO - 003447,7/14/2021,8,Distributor,USD,GUT930,146,13,9,1726.96,15542.64,2039.21
SO - 003448,6/8/2021,7,Export,USD,NXH382,307,26,3,1844.7,5534.1,726.08
SO - 003449,7/10/2021,16,Distributor,USD,NXH382,195,16,8,3906.58,31252.64,4100.38
SO - 003450,2/27/2021,23,Wholesale,USD,FLR025,983,24,4,1312.7,5250.8,688.91
SO - 003451,6/6/2021,10,Export,USD,NXH382,956,25,4,2810.53,11242.12,1474.98
SO - 003452,1/13/2021,14,Wholesale,USD,GUT930,149,13,10,202.92,2029.2,266.23
SO - 003453,1/30/2022,2,Wholesale,USD,GUT930,780,10,7,4087.84,28614.88,3754.3
SO - 003454,5/5/2021,9,Distributor,USD,AXW291,867,29,11,232.17,2553.87,335.07
SO - 003455,12/2/2021,15,Wholesale,USD,GUT930,344,26,14,4392.87,61500.18,8068.89
SO - 003456,5/8/2021,15,Export,USD,FLR025,206,23,8,2091.1,16728.8,2194.84
SO - 003457,10/8/2021,12,Export,USD,GUT930,674,2,3,2144.62,6433.86,844.13
SO - 003458,4/12/2022,7,Distributor,USD,NXH382,853,22,8,4563.58,36508.64,4789.97
SO - 003459,1/5/2021,14,Distributor,USD,NXH382,754,20,5,3462.36,17311.8,2271.33
SO - 003460,2/26/2022,4,Wholesale,USD,NXH382,971,23,4,1632.17,6528.68,856.57
SO - 003461,3/30/2022,7,Export,USD,FLR025,811,5,8,692.02,5536.16,726.35
SO - 003462,3/16/2021,7,Wholesale,USD,AXW291,421,24,5,4532.39,22661.95,2973.27
SO - 003463,5/15/2022,14,Wholesale,USD,AXW291,753,6,9,4330.49,38974.41,5113.48
SO - 003464,10/20/2021,3,Distributor,USD,NXH382,472,22,9,2387.67,21489.03,2819.38
SO - 003465,10/15/2021,25,Export,USD,AXW291,981,17,11,1059.19,11651.09,1528.63
SO - 003466,7/3/2021,23,Wholesale,USD,NXH382,279,14,4,4237.88,16951.52,2224.06
SO - 003467,11/20/2021,4,Wholesale,USD,GUT930,662,2,10,947.47,9474.7,1243.09
SO - 003468,1/31/2021,11,Distributor,USD,AXW291,428,14,8,1610.6,12884.8,1690.5
SO - 003469,12/14/2021,3,Wholesale,USD,NXH382,834,12,6,4363.64,26181.84,3435.08
SO - 003470,9/8/2021,15,Export,USD,NXH382,950,4,4,3764.11,15056.44,1975.42
SO - 003471,8/27/2021,17,Distributor,USD,FLR025,491,21,9,204.56,1841.04,241.55
SO - 003472,4/28/2021,25,Distributor,USD,NXH382,193,15,1,4332.39,4332.39,568.41
SO - 003473,4/27/2021,24,Distributor,USD,NXH382,538,11,1,1393.87,1393.87,182.88
SO - 003474,11/2/2021,20,Wholesale,USD,AXW291,746,4,13,1228.44,15969.72,2095.24
SO - 003475,3/24/2021,24,Export,USD,FLR025,975,14,11,2505.02,27555.22,3615.27
SO - 003476,4/22/2021,15,Wholesale,USD,AXW291,740,28,10,1601.5,16015,2101.18
SO - 003477,4/10/2021,9,Export,USD,GUT930,804,17,2,4680.64,9361.28,1228.21
SO - 003478,7/8/2021,15,Export,USD,GUT930,298,27,7,4876.77,34137.39,4478.86
SO - 003479,5/3/2021,9,Distributor,USD,GUT930,418,20,9,667.55,6007.95,788.25
SO - 003480,7/31/2021,4,Export,USD,GUT930,553,23,4,324.69,1298.76,170.4
SO - 003481,4/22/2021,6,Export,USD,NXH382,32,15,14,1665.1,23311.4,3058.48
SO - 003482,5/7/2022,20,Export,USD,NXH382,404,12,10,1316.39,13163.9,1727.12
SO - 003483,2/15/2022,1,Export,USD,AXW291,520,17,12,4966.9,59602.8,7819.95
SO - 003484,11/18/2021,16,Export,USD,FLR025,744,1,12,1174.12,14089.44,1848.55
SO - 003485,7/21/2021,19,Export,USD,AXW291,957,18,6,2235.66,13413.96,1759.93
SO - 003486,2/3/2021,20,Wholesale,USD,FLR025,309,18,13,4081.1,53054.3,6960.78
SO - 003487,3/17/2022,6,Wholesale,USD,NXH382,705,1,9,2372.36,21351.24,2801.3
SO - 003488,5/31/2021,17,Wholesale,USD,NXH382,649,30,8,2544.34,20354.72,2670.56
SO - 003489,1/30/2021,22,Distributor,USD,AXW291,664,5,8,1186.25,9490,1245.1
SO - 003490,12/25/2021,14,Distributor,USD,NXH382,865,10,14,2394.98,33529.72,4399.13
SO - 003491,5/30/2021,24,Wholesale,USD,AXW291,459,1,15,4151.32,62269.8,8169.86
SO - 003492,4/15/2021,24,Wholesale,USD,GUT930,324,15,1,3217.07,3217.07,422.08
SO - 003493,1/20/2021,22,Export,USD,NXH382,695,3,5,3154.39,15771.95,2069.3
SO - 003494,2/13/2022,15,Distributor,USD,NXH382,233,9,4,776.9,3107.6,407.72
SO - 003495,1/28/2022,4,Distributor,USD,NXH382,187,2,15,1222.48,18337.2,2405.86
SO - 003496,1/28/2021,21,Export,USD,GUT930,35,3,2,1317.41,2634.82,345.69
SO - 003497,8/31/2021,7,Distributor,USD,NXH382,391,13,9,3437.84,30940.56,4059.43
SO - 003498,8/10/2021,25,Wholesale,USD,AXW291,471,17,10,1418.46,14184.6,1861.03
SO - 003499,5/8/2022,7,Wholesale,USD,AXW291,877,2,3,674.26,2022.78,265.39
SO - 003500,9/27/2021,18,Distributor,USD,NXH382,203,5,7,1570,10990,1441.9
SO - 003501,2/6/2022,10,Wholesale,USD,FLR025,48,11,15,1467.09,22006.35,2887.26
SO - 003502,4/15/2022,25,Distributor,USD,FLR025,758,10,13,3953.03,51389.39,6742.34
SO - 003503,1/19/2021,10,Distributor,USD,NXH382,923,6,11,4979.83,54778.13,7186.95
SO - 003504,3/15/2021,8,Distributor,USD,GUT930,425,1,4,1232.76,4931.04,646.96
SO - 003505,1/26/2021,16,Distributor,USD,GUT930,563,3,11,1911.46,21026.06,2758.64
SO - 003506,5/14/2021,5,Wholesale,USD,FLR025,729,3,12,4751.85,57022.2,7481.37
SO - 003507,3/28/2022,12,Distributor,USD,GUT930,80,24,10,2562.14,25621.4,3361.55
SO - 003508,4/29/2021,9,Export,USD,FLR025,740,18,1,3561.13,3561.13,467.22
SO - 003509,10/5/2021,6,Wholesale,USD,NXH382,941,15,15,902.15,13532.25,1775.44
SO - 003510,10/12/2021,15,Export,USD,NXH382,325,25,9,1259.79,11338.11,1487.57
SO - 003511,1/17/2021,1,Wholesale,USD,GUT930,790,9,8,2987.6,23900.8,3135.81
SO - 003512,6/7/2021,2,Distributor,USD,GUT930,105,4,5,290.85,1454.25,190.8
SO - 003513,9/19/2021,24,Wholesale,USD,NXH382,881,18,1,2669.37,2669.37,350.22
SO - 003514,8/25/2021,13,Distributor,USD,FLR025,913,21,4,3509.41,14037.64,1841.75
SO - 003515,7/14/2021,10,Wholesale,USD,AXW291,566,21,10,2633.95,26339.5,3455.77
SO - 003516,5/1/2022,14,Distributor,USD,GUT930,282,24,4,1009.67,4038.68,529.88
SO - 003517,8/22/2021,10,Distributor,USD,GUT930,293,25,2,4976.4,9952.8,1305.82
SO - 003518,12/28/2021,18,Export,USD,AXW291,177,28,15,1381.42,20721.3,2718.66
SO - 003519,3/21/2022,4,Wholesale,USD,FLR025,566,27,6,2261.56,13569.36,1780.31
SO - 003520,2/21/2022,4,Export,USD,FLR025,698,14,4,3059,12236,1605.38
SO - 003521,1/24/2021,18,Wholesale,USD,GUT930,919,9,14,4946.65,69253.1,9086.08
SO - 003522,5/26/2021,21,Distributor,USD,FLR025,421,14,10,359.14,3591.4,471.2
SO - 003523,1/5/2021,2,Export,USD,NXH382,517,8,6,1376.17,8257.02,1083.33
SO - 003524,2/11/2022,6,Distributor,USD,GUT930,178,9,4,2060.84,8243.36,1081.54
SO - 003525,4/29/2022,11,Wholesale,USD,FLR025,268,25,9,3915.03,35235.27,4622.9
SO - 003526,5/5/2022,16,Wholesale,USD,NXH382,869,12,6,3328.69,19972.14,2620.36
SO - 003527,1/30/2021,3,Wholesale,USD,NXH382,190,26,3,3331.74,9995.22,1311.38
SO - 003528,5/18/2021,6,Distributor,USD,GUT930,559,18,11,540.24,5942.64,779.68
SO - 003529,5/15/2021,16,Distributor,USD,NXH382,874,3,9,1239.05,11151.45,1463.08
SO - 003530,1/11/2022,16,Wholesale,USD,NXH382,635,23,6,2816.25,16897.5,2216.97
SO - 003531,11/5/2021,5,Distributor,USD,AXW291,174,2,13,1062.15,13807.95,1811.62
SO - 003532,1/17/2022,22,Wholesale,USD,GUT930,886,16,4,3497.55,13990.2,1835.53
SO - 003533,2/20/2021,22,Wholesale,USD,AXW291,898,28,2,966.53,1933.06,253.62
SO - 003534,10/31/2021,4,Distributor,USD,AXW291,39,4,15,3421.35,51320.25,6733.27
SO - 003535,7/18/2021,24,Distributor,USD,FLR025,64,27,4,1785.86,7143.44,937.23
SO - 003536,4/12/2021,21,Distributor,USD,AXW291,910,28,10,3344.7,33447,4388.28
SO - 003537,8/7/2021,10,Export,USD,NXH382,617,16,7,226.73,1587.11,208.23
SO - 003538,11/25/2021,6,Distributor,USD,AXW291,155,29,1,132.57,132.57,17.39
SO - 003539,1/20/2022,1,Export,USD,GUT930,270,22,4,2038.19,8152.76,1069.65
SO - 003540,1/25/2021,1,Export,USD,NXH382,529,12,14,3061.01,42854.14,5622.51
SO - 003541,6/1/2021,15,Wholesale,USD,FLR025,620,1,10,4900.2,49002,6429.11
SO - 003542,7/3/2021,16,Export,USD,NXH382,312,20,3,1090.01,3270.03,429.03
SO - 003543,9/19/2021,7,Export,USD,FLR025,126,11,1,4041.58,4041.58,530.26
SO - 003544,5/23/2021,6,Distributor,USD,NXH382,850,13,8,4320.21,34561.68,4534.53
SO - 003545,1/22/2022,21,Wholesale,USD,NXH382,168,19,13,2536.31,32972.03,4325.96
SO - 003546,11/19/2021,1,Export,USD,NXH382,383,26,12,3387.42,40649.04,5333.2
SO - 003547,3/11/2022,8,Export,USD,GUT930,853,1,9,1734.53,15610.77,2048.15
SO - 003548,12/8/2021,10,Export,USD,AXW291,763,11,12,4999.55,59994.6,7871.35
SO - 003549,5/7/2022,17,Wholesale,USD,AXW291,944,26,5,1075.14,5375.7,705.3
SO - 003550,12/2/2021,9,Distributor,USD,AXW291,644,23,8,1453.69,11629.52,1525.8
SO - 003551,2/16/2022,1,Export,USD,NXH382,503,27,7,2407.78,16854.46,2211.32
SO - 003552,11/24/2021,10,Distributor,USD,NXH382,86,11,1,2587.5,2587.5,339.48
SO - 003553,1/23/2022,11,Export,USD,AXW291,238,17,10,1387.61,13876.1,1820.56
SO - 003554,9/10/2021,15,Wholesale,USD,AXW291,926,5,4,1089.28,4357.12,571.66
SO - 003555,9/24/2021,12,Distributor,USD,AXW291,461,15,2,1904.17,3808.34,499.66
SO - 003556,7/7/2021,13,Distributor,USD,GUT930,520,1,3,2586.18,7758.54,1017.93
SO - 003557,6/21/2021,2,Distributor,USD,AXW291,336,24,9,3166.37,28497.33,3738.88
SO - 003558,6/15/2021,19,Export,USD,GUT930,946,16,14,147.68,2067.52,271.26
SO - 003559,2/6/2022,11,Export,USD,AXW291,737,5,1,2774.69,2774.69,364.04
SO - 003560,10/13/2021,14,Export,USD,FLR025,498,18,1,1954.75,1954.75,256.47
SO - 003561,5/18/2021,5,Wholesale,USD,GUT930,996,30,4,532.25,2129,279.33
SO - 003562,10/13/2021,18,Distributor,USD,NXH382,852,30,2,2551.04,5102.08,669.4
SO - 003563,7/16/2021,25,Wholesale,USD,AXW291,63,6,2,2932.4,5864.8,769.47
SO - 003564,5/4/2021,4,Distributor,USD,NXH382,132,5,10,211.16,2111.6,277.04
SO - 003565,7/12/2021,21,Export,USD,FLR025,900,8,6,1255.2,7531.2,988.1
SO - 003566,9/4/2021,17,Wholesale,USD,GUT930,500,2,2,4206,8412,1103.66
SO - 003567,10/19/2021,4,Export,USD,GUT930,243,1,5,221.44,1107.2,145.27
SO - 003568,10/17/2021,7,Export,USD,AXW291,404,23,8,3328.27,26626.16,3493.38
SO - 003569,2/25/2022,1,Distributor,USD,FLR025,538,14,13,3637.51,47287.63,6204.18
SO - 003570,5/29/2021,14,Distributor,USD,GUT930,756,3,1,1813.99,1813.99,238
SO - 003571,3/20/2022,12,Distributor,USD,GUT930,226,9,14,2012.4,28173.6,3696.4
SO - 003572,2/20/2022,6,Wholesale,USD,FLR025,51,8,12,3987.95,47855.4,6278.68
SO - 003573,5/5/2022,1,Export,USD,AXW291,652,29,4,4355.38,17421.52,2285.72
SO - 003574,10/31/2021,9,Export,USD,GUT930,732,14,2,3019.43,6038.86,792.3
SO - 003575,12/11/2021,14,Distributor,USD,NXH382,885,5,3,996.23,2988.69,392.12
SO - 003576,4/12/2021,3,Distributor,USD,NXH382,848,12,1,3354.25,3354.25,440.08
SO - 003577,5/13/2021,23,Distributor,USD,AXW291,162,19,4,3698.35,14793.4,1940.91
SO - 003578,10/26/2021,25,Distributor,USD,NXH382,269,1,1,3244.71,3244.71,425.71
SO - 003579,9/24/2021,13,Wholesale,USD,AXW291,441,12,12,4720.16,56641.92,7431.48
SO - 003580,2/24/2021,12,Wholesale,USD,FLR025,389,22,11,844.8,9292.8,1219.22
SO - 003581,9/15/2021,1,Distributor,USD,NXH382,743,16,6,4116.55,24699.3,3240.57
SO - 003582,2/9/2022,12,Distributor,USD,NXH382,121,23,8,3234.5,25876,3394.96
SO - 003583,1/15/2022,25,Wholesale,USD,GUT930,352,24,10,2213.58,22135.8,2904.24
SO - 003584,2/20/2022,12,Export,USD,GUT930,290,29,6,4616.31,27697.86,3633.99
SO - 003585,1/18/2022,4,Distributor,USD,FLR025,566,16,12,1058.27,12699.24,1666.15
SO - 003586,10/20/2021,6,Distributor,USD,NXH382,467,28,3,848.76,2546.28,334.07
SO - 003587,3/25/2022,23,Distributor,USD,NXH382,891,1,1,3502.97,3502.97,459.59
SO - 003588,11/26/2021,11,Wholesale,USD,AXW291,603,29,6,2944.94,17669.64,2318.27
SO - 003589,4/27/2022,3,Wholesale,USD,AXW291,202,9,12,445.21,5342.52,700.94
SO - 003590,8/15/2021,5,Wholesale,USD,GUT930,325,4,9,1834.76,16512.84,2166.5
SO - 003591,7/19/2021,9,Distributor,USD,GUT930,950,30,9,3911.91,35207.19,4619.22
SO - 003592,2/14/2022,20,Export,USD,NXH382,734,1,10,3452.62,34526.2,4529.87
SO - 003593,2/9/2022,8,Wholesale,USD,NXH382,321,7,12,4947.63,59371.56,7789.61
SO - 003594,4/3/2021,19,Export,USD,GUT930,807,10,11,3961.83,43580.13,5717.76
SO - 003595,12/26/2021,19,Export,USD,GUT930,638,4,11,1505.84,16564.24,2173.25
SO - 003596,3/19/2021,13,Wholesale,USD,GUT930,199,3,13,3414.67,44390.71,5824.11
SO - 003597,10/10/2021,24,Wholesale,USD,AXW291,680,18,2,4884.84,9769.68,1281.79
SO - 003598,12/15/2021,15,Wholesale,USD,FLR025,222,17,13,4903.08,63740.04,8362.76
SO - 003599,3/20/2022,19,Wholesale,USD,NXH382,711,8,7,3407.49,23852.43,3129.46
SO - 003600,10/3/2021,22,Distributor,USD,GUT930,793,15,5,2108.54,10542.7,1383.21
SO - 003601,5/21/2021,2,Wholesale,USD,GUT930,895,24,10,1839.13,18391.3,2412.96
SO - 003602,5/9/2021,23,Distributor,USD,FLR025,845,26,3,243.89,731.67,96
SO - 003603,2/6/2022,17,Distributor,USD,NXH382,79,16,5,1426.75,7133.75,935.96
SO - 003604,1/22/2022,11,Export,USD,NXH382,1,14,8,1370.43,10963.44,1438.41
SO - 003605,2/21/2021,17,Export,USD,NXH382,984,29,5,1488.09,7440.45,976.19
SO - 003606,3/8/2021,10,Export,USD,AXW291,114,16,7,3443.67,24105.69,3162.69
SO - 003607,3/10/2022,21,Distributor,USD,GUT930,105,30,14,3243.14,45403.96,5957.05
SO - 003608,5/11/2021,15,Wholesale,USD,AXW291,773,10,2,3490.04,6980.08,915.79
SO - 003609,7/11/2021,8,Wholesale,USD,NXH382,278,30,8,3698.32,29586.56,3881.79
SO - 003610,1/27/2022,16,Export,USD,AXW291,620,8,3,3081.71,9245.13,1212.97
SO - 003611,3/6/2021,24,Wholesale,USD,GUT930,691,13,6,1198.04,7188.24,943.1
SO - 003612,11/4/2021,16,Wholesale,USD,GUT930,296,4,1,3584.68,3584.68,470.31
SO - 003613,3/25/2021,23,Distributor,USD,AXW291,228,26,1,2630.76,2630.76,345.16
SO - 003614,4/29/2021,12,Distributor,USD,FLR025,589,21,10,2914.71,29147.1,3824.13
SO - 003615,4/19/2021,13,Wholesale,USD,FLR025,113,12,11,4729.29,52022.19,6825.36
SO - 003616,10/2/2021,19,Distributor,USD,NXH382,17,15,11,3653.37,40187.07,5272.58
SO - 003617,3/29/2022,5,Export,USD,GUT930,89,6,15,3506.38,52595.7,6900.61
SO - 003618,1/25/2021,2,Wholesale,USD,NXH382,162,23,2,1237.97,2475.94,324.85
SO - 003619,12/21/2021,9,Distributor,USD,NXH382,545,18,3,2979.65,8938.95,1172.8
SO - 003620,3/14/2021,22,Distributor,USD,GUT930,50,25,7,353.64,2475.48,324.79
SO - 003621,8/22/2021,19,Export,USD,FLR025,28,27,7,4493.07,31451.49,4126.47
SO - 003622,7/24/2021,17,Export,USD,GUT930,672,1,8,3696.37,29570.96,3879.74
SO - 003623,1/13/2022,11,Wholesale,USD,FLR025,436,26,2,2087.73,4175.46,547.82
SO - 003624,1/14/2021,5,Export,USD,GUT930,189,24,10,2902.95,29029.5,3808.7
SO - 003625,2/13/2021,22,Distributor,USD,GUT930,509,24,6,4209.74,25258.44,3313.93
SO - 003626,8/24/2021,13,Export,USD,FLR025,364,10,8,1810,14480,1899.79
SO - 003627,10/29/2021,4,Wholesale,USD,NXH382,89,17,7,2381.39,16669.73,2187.09
SO - 003628,5/11/2021,23,Wholesale,USD,GUT930,997,15,4,3175.91,12703.64,1666.73
SO - 003629,11/20/2021,23,Wholesale,USD,NXH382,66,5,9,4977.21,44794.89,5877.13
SO - 003630,11/16/2021,22,Wholesale,USD,FLR025,591,6,12,3350.11,40201.32,5274.45
SO - 003631,2/17/2021,20,Export,USD,NXH382,794,21,13,3287.2,42733.6,5606.69
SO - 003632,6/8/2021,8,Export,USD,GUT930,797,8,14,2881.44,40340.16,5292.67
SO - 003633,3/12/2021,9,Distributor,USD,GUT930,197,11,3,2621.15,7863.45,1031.69
SO - 003634,4/10/2022,8,Wholesale,USD,FLR025,624,1,5,1052.92,5264.6,690.72
SO - 003635,4/13/2021,13,Distributor,USD,FLR025,872,7,15,111.01,1665.15,218.47
SO - 003636,1/7/2022,17,Export,USD,AXW291,53,24,12,1055.05,12660.6,1661.08
SO - 003637,2/24/2021,22,Distributor,USD,GUT930,595,8,4,1770.43,7081.72,929.13
SO - 003638,3/22/2021,14,Distributor,USD,AXW291,732,23,10,3671.05,36710.5,4816.45
SO - 003639,1/1/2022,6,Distributor,USD,AXW291,42,29,12,898.13,10777.56,1414.03
SO - 003640,9/22/2021,7,Export,USD,AXW291,908,11,13,1868.15,24285.95,3186.34
SO - 003641,6/7/2021,3,Distributor,USD,AXW291,827,19,5,1069.23,5346.15,701.42
SO - 003642,1/21/2022,7,Wholesale,USD,FLR025,321,10,14,1351.92,18926.88,2483.23
SO - 003643,1/4/2022,10,Export,USD,GUT930,823,7,14,579.12,8107.68,1063.74
SO - 003644,8/18/2021,1,Distributor,USD,GUT930,648,3,12,1260.39,15124.68,1984.37
SO - 003645,5/23/2021,15,Wholesale,USD,AXW291,382,19,6,606.29,3637.74,477.28
SO - 003646,12/29/2021,17,Export,USD,GUT930,452,4,4,1540.46,6161.84,808.44
SO - 003647,5/26/2021,6,Wholesale,USD,FLR025,178,6,5,2547.07,12735.35,1670.89
SO - 003648,9/3/2021,25,Wholesale,USD,GUT930,877,4,13,1048.63,13632.19,1788.56
SO - 003649,1/1/2021,2,Distributor,USD,FLR025,964,27,9,812.1,7308.9,958.94
SO - 003650,1/4/2022,23,Wholesale,USD,GUT930,131,30,15,4053.8,60807,7977.94
SO - 003651,2/21/2021,13,Wholesale,USD,NXH382,543,29,9,175.8,1582.2,207.59
SO - 003652,4/7/2021,22,Wholesale,USD,FLR025,749,12,6,4145.1,24870.6,3263.05
SO - 003653,1/26/2021,11,Export,USD,AXW291,684,10,14,3449.71,48295.94,6336.48
